month,variable,value
2019-06-01,A83728618V,334262.8
2019-09-01,A83728618V,333666.6
2019-12-01,A83728618V,347601.2
2020-03-01,A83728618V,344736.8
2020-06-01,A83728618V,347017.4
2020-09-01,A83728618V,359016.4
2020-12-01,A83728618V,376038.5
2021-03-01,A83728618V,389961.5
2021-06-01,A83728618V,409635.4
2021-09-01,A83728618V,433926.7
2021-12-01,A83728618V,464459.5
2011-09-01,A83728623L,464342.1
2011-12-01,A83728623L,463152.5
2012-03-01,A83728623L,474579.7
2012-06-01,A83728623L,475476.2
2012-09-01,A83728623L,484668.0
2012-12-01,A83728623L,498679.7
2013-03-01,A83728623L,510214.1
2013-06-01,A83728623L,524000.1
2013-09-01,A83728623L,526132.4
2013-12-01,A83728623L,542841.5
2014-03-01,A83728623L,546309.1
2014-06-01,A83728623L,555342.1
2014-09-01,A83728623L,552819.3
2014-12-01,A83728623L,559550.4
2015-03-01,A83728623L,553848.0
2015-06-01,A83728623L,556033.5
2015-09-01,A83728623L,544583.3
2015-12-01,A83728623L,542468.8
2016-03-01,A83728623L,536216.7
2016-06-01,A83728623L,530139.7
2016-09-01,A83728623L,524234.8
2016-12-01,A83728623L,543264.9
2017-03-01,A83728623L,531813.8
2017-06-01,A83728623L,530040.8
2017-09-01,A83728623L,532620.1
2017-12-01,A83728623L,544144.9
2018-03-01,A83728623L,545982.2
2018-06-01,A83728623L,533777.6
2018-09-01,A83728623L,536969.2
2018-12-01,A83728623L,530764.7
2019-03-01,A83728623L,528043.3
2019-06-01,A83728623L,524148.0
2019-09-01,A83728623L,528124.5
2019-12-01,A83728623L,525996.3
2020-03-01,A83728623L,529575.8
2020-06-01,A83728623L,528848.9
2020-09-01,A83728623L,556394.0
2020-12-01,A83728623L,589947.4
2021-03-01,A83728623L,623758.2
2021-06-01,A83728623L,628193.3
2021-09-01,A83728623L,640350.8
2021-12-01,A83728623L,662433.4
2011-09-01,A83728628X,65479.7
2011-12-01,A83728628X,66647.4
2012-03-01,A83728628X,65710.3
2012-06-01,A83728628X,63755.8
2012-09-01,A83728628X,63024.1
2012-12-01,A83728628X,64669.4
2013-03-01,A83728628X,63843.4
2013-06-01,A83728628X,64969.1
2013-09-01,A83728628X,65125.3
2013-12-01,A83728628X,67191.1
2014-03-01,A83728628X,67466.8
2014-06-01,A83728628X,67679.3
2014-09-01,A83728628X,68599.1
2014-12-01,A83728628X,68600.8
2015-03-01,A83728628X,69340.8
2015-06-01,A83728628X,71382.9
2015-09-01,A83728628X,71515.5
2015-12-01,A83728628X,73556.5
2016-03-01,A83728628X,72325.4
2016-06-01,A83728628X,75144.6
2016-09-01,A83728628X,76291.5
2016-12-01,A83728628X,79228.3
2017-03-01,A83728628X,80596.1
2017-06-01,A83728628X,81983.6
2017-09-01,A83728628X,85105.1
2017-12-01,A83728628X,87541.6
2018-03-01,A83728628X,90952.5
2018-06-01,A83728628X,91825.3
2018-09-01,A83728628X,94123.9
2018-12-01,A83728628X,95733.1
2019-03-01,A83728628X,94854.8
2019-06-01,A83728628X,97776.9
2019-09-01,A83728628X,98120.4
2019-12-01,A83728628X,103045.2
2020-03-01,A83728628X,106974.4
2020-06-01,A83728628X,107377.6
2020-09-01,A83728628X,108071.7
2020-12-01,A83728628X,117670.8
2021-03-01,A83728628X,128607.7
2021-06-01,A83728628X,134717.6
2021-09-01,A83728628X,144262.6
2021-12-01,A83728628X,153859.1
2011-09-01,A83728633T,30196.1
2011-12-01,A83728633T,27445.0
2012-03-01,A83728633T,26899.0
2012-06-01,A83728633T,26825.8
2012-09-01,A83728633T,27295.7
2012-12-01,A83728633T,29732.6
2013-03-01,A83728633T,29257.8
2013-06-01,A83728633T,29628.8
2013-09-01,A83728633T,30376.5
2013-12-01,A83728633T,31864.4
2014-03-01,A83728633T,31656.9
2014-06-01,A83728633T,32613.6
2014-09-01,A83728633T,31188.4
2014-12-01,A83728633T,32815.4
2015-03-01,A83728633T,31102.8
2015-06-01,A83728633T,31910.3
2015-09-01,A83728633T,33921.4
2015-12-01,A83728633T,31553.8
2016-03-01,A83728633T,31661.8
2016-06-01,A83728633T,31150.0
2016-09-01,A83728633T,30808.5
2016-12-01,A83728633T,29957.9
2017-03-01,A83728633T,29966.9
2017-06-01,A83728633T,29937.1
2017-09-01,A83728633T,29676.3
2017-12-01,A83728633T,29450.9
2018-03-01,A83728633T,29957.7
2018-06-01,A83728633T,29427.0
2018-09-01,A83728633T,27879.4
2018-12-01,A83728633T,29601.5
2019-03-01,A83728633T,28670.0
2019-06-01,A83728633T,29081.8
2019-09-01,A83728633T,28926.3
2019-12-01,A83728633T,27596.4
2020-03-01,A83728633T,27911.1
2020-06-01,A83728633T,28190.2
2020-09-01,A83728633T,28204.7
2020-12-01,A83728633T,30471.2
2021-03-01,A83728633T,30433.5
2021-06-01,A83728633T,31941.4
2021-09-01,A83728633T,32972.6
2021-12-01,A83728633T,33648.0
2011-09-01,A83728638C,72384.2
2011-12-01,A83728638C,74701.4
2012-03-01,A83728638C,73903.0
2012-06-01,A83728638C,74278.5
2012-09-01,A83728638C,73549.6
2012-12-01,A83728638C,77118.7
2013-03-01,A83728638C,75045.7
2013-06-01,A83728638C,78476.8
2013-09-01,A83728638C,77161.9
2013-12-01,A83728638C,80854.7
2014-03-01,A83728638C,80024.0
2014-06-01,A83728638C,81258.7
2014-09-01,A83728638C,81840.7
2014-12-01,A83728638C,84629.4
2015-03-01,A83728638C,85723.8
2015-06-01,A83728638C,87144.8
2015-09-01,A83728638C,88051.7
2015-12-01,A83728638C,91213.1
2016-03-01,A83728638C,89229.4
2016-06-01,A83728638C,92076.0
2016-09-01,A83728638C,92564.9
2016-12-01,A83728638C,97921.9
2017-03-01,A83728638C,98771.7
2017-06-01,A83728638C,100202.6
2017-09-01,A83728638C,100496.1
2017-12-01,A83728638C,104728.2
2018-03-01,A83728638C,105948.8
2018-06-01,A83728638C,107350.7
2018-09-01,A83728638C,106906.6
2018-12-01,A83728638C,108046.4
2019-03-01,A83728638C,107719.9
2019-06-01,A83728638C,108063.8
2019-09-01,A83728638C,109297.5
2019-12-01,A83728638C,115671.4
2020-03-01,A83728638C,115731.7
2020-06-01,A83728638C,118841.3
2020-09-01,A83728638C,122489.2
2020-12-01,A83728638C,129814.4
2021-03-01,A83728638C,140289.6
2021-06-01,A83728638C,153108.4
2021-09-01,A83728638C,157674.1
2021-12-01,A83728638C,168719.0
2011-09-01,A83728643W,4185069.8
2011-12-01,A83728643W,4167616.1
2012-03-01,A83728643W,4193208.0
2012-06-01,A83728643W,4221012.0
2012-09-01,A83728643W,4206315.6
2012-12-01,A83728643W,4312946.9
2013-03-01,A83728643W,4368207.4
2013-06-01,A83728643W,4447442.1
2013-09-01,A83728643W,4530851.3
2013-12-01,A83728643W,4703735.9
2014-03-01,A83728643W,4779662.6
2014-06-01,A83728643W,4873880.1
2014-09-01,A83728643W,4954524.5
2014-12-01,A83728643W,5121371.9
2015-03-01,A83728643W,5243522.0
2015-06-01,A83728643W,5464466.0
2015-09-01,A83728643W,5596074.7
2015-12-01,A83728643W,5638374.2
2016-03-01,A83728643W,5643101.0
2016-06-01,A83728643W,5775165.9
2016-09-01,A83728643W,5895425.8
2016-12-01,A83728643W,6147746.1
2017-03-01,A83728643W,6302399.2
2017-06-01,A83728643W,6466326.2
2017-09-01,A83728643W,6474016.2
2017-12-01,A83728643W,6634860.5
2018-03-01,A83728643W,6644566.2
2018-06-01,A83728643W,6610114.3
2018-09-01,A83728643W,6550135.3
2018-12-01,A83728643W,6480119.1
2019-03-01,A83728643W,6352189.2
2019-06-01,A83728643W,6413380.2
2019-09-01,A83728643W,6633358.6
2019-12-01,A83728643W,6847451.4
2020-03-01,A83728643W,6949644.6
2020-06-01,A83728643W,6922424.0
2020-09-01,A83728643W,7149079.1
2020-12-01,A83728643W,7529498.4
2021-03-01,A83728643W,7989261.9
2021-06-01,A83728643W,8418679.4
2021-09-01,A83728643W,8971563.1
2021-12-01,A83728643W,9461099.0
2011-09-01,A83728604F,81724.2
2011-12-01,A83728604F,80951.0
2012-03-01,A83728604F,83283.6
2012-06-01,A83728604F,84369.7
2012-09-01,A83728604F,82666.9
2012-12-01,A83728604F,85460.9
2013-03-01,A83728604F,86096.9
2013-06-01,A83728604F,87610.5
2013-09-01,A83728604F,89639.5
2013-12-01,A83728604F,93125.7
2014-03-01,A83728604F,94576.0
2014-06-01,A83728604F,96733.0
2014-09-01,A83728604F,99356.5
2014-12-01,A83728604F,102957.7
2015-03-01,A83728604F,106231.1
2015-06-01,A83728604F,112073.8
2015-09-01,A83728604F,116068.9
2015-12-01,A83728604F,115607.2
2016-03-01,A83728604F,115329.1
2016-06-01,A83728604F,118592.4
2016-09-01,A83728604F,121896.1
2016-12-01,A83728604F,126786.9
2017-03-01,A83728604F,131337.3
2017-06-01,A83728604F,134625.0
2017-09-01,A83728604F,133790.9
2017-12-01,A83728604F,135662.7
2018-03-01,A83728604F,136450.6
2018-06-01,A83728604F,134294.9
2018-09-01,A83728604F,133882.3
2018-12-01,A83728604F,130993.4
2019-03-01,A83728604F,129682.3
2019-06-01,A83728604F,129869.6
2019-09-01,A83728604F,136894.8
2019-12-01,A83728604F,138250.8
2020-03-01,A83728604F,141417.7
2020-06-01,A83728604F,140859.5
2020-09-01,A83728604F,144866.9
2020-12-01,A83728604F,152431.8
2021-03-01,A83728604F,158606.3
2021-06-01,A83728604F,165000.9
2021-09-01,A83728604F,182385.9
2021-12-01,A83728604F,190508.5
2011-09-01,A83728609T,39994.5
2011-12-01,A83728609T,39702.2
2012-03-01,A83728609T,39263.9
2012-06-01,A83728609T,39376.6
2012-09-01,A83728609T,38713.1
2012-12-01,A83728609T,39162.0
2013-03-01,A83728609T,39572.3
2013-06-01,A83728609T,39756.5
2013-09-01,A83728609T,40337.2
2013-12-01,A83728609T,41172.9
2014-03-01,A83728609T,41523.4
2014-06-01,A83728609T,41322.7
2014-09-01,A83728609T,41728.1
2014-12-01,A83728609T,43131.2
2015-03-01,A83728609T,43777.7
2015-06-01,A83728609T,45170.4
2015-09-01,A83728609T,45682.9
2015-12-01,A83728609T,46139.6
2016-03-01,A83728609T,46193.6
2016-06-01,A83728609T,46945.3
2016-09-01,A83728609T,47533.7
2016-12-01,A83728609T,49413.2
2017-03-01,A83728609T,50544.1
2017-06-01,A83728609T,53268.2
2017-09-01,A83728609T,52538.1
2017-12-01,A83728609T,55176.1
2018-03-01,A83728609T,54864.9
2018-06-01,A83728609T,55254.5
2018-09-01,A83728609T,54067.1
2018-12-01,A83728609T,54301.6
2019-03-01,A83728609T,52350.9
2019-06-01,A83728609T,54098.1
2019-09-01,A83728609T,55607.8
2019-12-01,A83728609T,58985.7
2020-03-01,A83728609T,60135.8
2020-06-01,A83728609T,59829.0
2020-09-01,A83728609T,60899.1
2020-12-01,A83728609T,64544.8
2021-03-01,A83728609T,67423.9
2021-06-01,A83728609T,71133.4
2021-09-01,A83728609T,74007.2
2021-12-01,A83728609T,77293.6
2011-09-01,A83728614K,41332.9
2011-12-01,A83728614K,41259.4
2012-03-01,A83728614K,40876.1
2012-06-01,A83728614K,41137.4
2012-09-01,A83728614K,41233.9
2012-12-01,A83728614K,41040.8
2013-03-01,A83728614K,41296.8
2013-06-01,A83728614K,41439.7
2013-09-01,A83728614K,41158.3
2013-12-01,A83728614K,41871.4
2014-03-01,A83728614K,42323.3
2014-06-01,A83728614K,42646.7
2014-09-01,A83728614K,42997.7
2014-12-01,A83728614K,43487.8
2015-03-01,A83728614K,43381.4
2015-06-01,A83728614K,44063.5
2015-09-01,A83728614K,44318.2
2015-12-01,A83728614K,44893.4
2016-03-01,A83728614K,44222.2
2016-06-01,A83728614K,44835.7
2016-09-01,A83728614K,44923.2
2016-12-01,A83728614K,45947.0
2017-03-01,A83728614K,46228.9
2017-06-01,A83728614K,46581.4
2017-09-01,A83728614K,47228.2
2017-12-01,A83728614K,47893.6
2018-03-01,A83728614K,48257.1
2018-06-01,A83728614K,48722.4
2018-09-01,A83728614K,49408.6
2018-12-01,A83728614K,49164.8
2019-03-01,A83728614K,48426.9
2019-06-01,A83728614K,49425.6
2019-09-01,A83728614K,50202.7
2019-12-01,A83728614K,51008.4
2020-03-01,A83728614K,51659.2
2020-06-01,A83728614K,51818.9
2020-09-01,A83728614K,53748.9
2020-12-01,A83728614K,56257.1
2021-03-01,A83728614K,59413.1
2021-06-01,A83728614K,63932.8
2021-09-01,A83728614K,68003.6
2021-12-01,A83728614K,74886.4
2011-09-01,A83728619W,20465.6
2011-12-01,A83728619W,20956.0
2012-03-01,A83728619W,20520.8
2012-06-01,A83728619W,20621.6
2012-09-01,A83728619W,20132.1
2012-12-01,A83728619W,20109.4
2013-03-01,A83728619W,20257.2
2013-06-01,A83728619W,20016.4
2013-09-01,A83728619W,20193.9
2013-12-01,A83728619W,20514.1
2014-03-01,A83728619W,20782.3
2014-06-01,A83728619W,20603.0
2014-09-01,A83728619W,20456.0
2014-12-01,A83728619W,20625.4
2015-03-01,A83728619W,20832.2
2015-06-01,A83728619W,20569.5
2015-09-01,A83728619W,20550.1
2015-12-01,A83728619W,20610.1
2016-03-01,A83728619W,20541.7
2016-06-01,A83728619W,20198.4
2016-09-01,A83728619W,20308.3
2016-12-01,A83728619W,20743.8
2017-03-01,A83728619W,20861.2
2017-06-01,A83728619W,20896.1
2017-09-01,A83728619W,20998.8
2017-12-01,A83728619W,21541.9
2018-03-01,A83728619W,21698.3
2018-06-01,A83728619W,21810.8
2018-09-01,A83728619W,21897.5
2018-12-01,A83728619W,22625.6
2019-03-01,A83728619W,22238.6
2019-06-01,A83728619W,22372.8
2019-09-01,A83728619W,22381.6
2019-12-01,A83728619W,23298.5
2020-03-01,A83728619W,22847.8
2020-06-01,A83728619W,23016.7
2020-09-01,A83728619W,24222.1
2020-12-01,A83728619W,25031.0
2021-03-01,A83728619W,25535.4
2021-06-01,A83728619W,26432.2
2021-09-01,A83728619W,27704.2
2021-12-01,A83728619W,29653.6
2011-09-01,A83728624R,30010.2
2011-12-01,A83728624R,30183.9
2012-03-01,A83728624R,31311.8
2012-06-01,A83728624R,31021.0
2012-09-01,A83728624R,31239.8
2012-12-01,A83728624R,31452.9
2013-03-01,A83728624R,32092.5
2013-06-01,A83728624R,32040.9
2013-09-01,A83728624R,32310.7
2013-12-01,A83728624R,32358.2
2014-03-01,A83728624R,32256.2
2014-06-01,A83728624R,32415.9
2014-09-01,A83728624R,32044.1
2014-12-01,A83728624R,32070.2
2015-03-01,A83728624R,31479.3
2015-06-01,A83728624R,31268.2
2015-09-01,A83728624R,30539.6
2015-12-01,A83728624R,30076.8
2016-03-01,A83728624R,29559.9
2016-06-01,A83728624R,28570.5
2016-09-01,A83728624R,28261.5
2016-12-01,A83728624R,29448.7
2017-03-01,A83728624R,29037.1
2017-06-01,A83728624R,28222.7
2017-09-01,A83728624R,28819.2
2017-12-01,A83728624R,29298.3
2018-03-01,A83728624R,29109.6
2018-06-01,A83728624R,28336.6
2018-09-01,A83728624R,28444.2
2018-12-01,A83728624R,28555.0
2019-03-01,A83728624R,28268.9
2019-06-01,A83728624R,27875.5
2019-09-01,A83728624R,29088.0
2019-12-01,A83728624R,28100.9
2020-03-01,A83728624R,28310.7
2020-06-01,A83728624R,28114.3
2020-09-01,A83728624R,29955.1
2020-12-01,A83728624R,31636.3
2021-03-01,A83728624R,33218.7
2021-06-01,A83728624R,33061.8
2021-09-01,A83728624R,34716.2
2021-12-01,A83728624R,35913.4
2011-09-01,A83728629A,4835.5
2011-12-01,A83728629A,4972.1
2012-03-01,A83728629A,4870.0
2012-06-01,A83728629A,4770.4
2012-09-01,A83728629A,4687.3
2012-12-01,A83728629A,4789.0
2013-03-01,A83728629A,4807.8
2013-06-01,A83728629A,4689.4
2013-09-01,A83728629A,4656.5
2013-12-01,A83728629A,4831.4
2014-03-01,A83728629A,4806.6
2014-06-01,A83728629A,4918.2
2014-09-01,A83728629A,4797.5
2014-12-01,A83728629A,4720.6
2015-03-01,A83728629A,4803.3
2015-06-01,A83728629A,4947.2
2015-09-01,A83728629A,4985.4
2015-12-01,A83728629A,4911.1
2016-03-01,A83728629A,4803.0
2016-06-01,A83728629A,4970.6
2016-09-01,A83728629A,5015.8
2016-12-01,A83728629A,5145.1
2017-03-01,A83728629A,5262.0
2017-06-01,A83728629A,5292.0
2017-09-01,A83728629A,5581.0
2017-12-01,A83728629A,5718.5
2018-03-01,A83728629A,5922.7
2018-06-01,A83728629A,5990.7
2018-09-01,A83728629A,6163.2
2018-12-01,A83728629A,6148.6
2019-03-01,A83728629A,6093.0
2019-06-01,A83728629A,6326.7
2019-09-01,A83728629A,6353.8
2019-12-01,A83728629A,6737.1
2020-03-01,A83728629A,6993.7
2020-06-01,A83728629A,6971.5
2020-09-01,A83728629A,6937.1
2020-12-01,A83728629A,7515.0
2021-03-01,A83728629A,8188.2
2021-06-01,A83728629A,8685.8
2021-09-01,A83728629A,9274.8
2021-12-01,A83728629A,9891.8
2011-09-01,A83728634V,8491.3
2011-12-01,A83728634V,7694.2
2012-03-01,A83728634V,7783.1
2012-06-01,A83728634V,7536.0
2012-09-01,A83728634V,7891.6
2012-12-01,A83728634V,8319.6
2013-03-01,A83728634V,8028.1
2013-06-01,A83728634V,8053.5
2013-09-01,A83728634V,7938.1
2013-12-01,A83728634V,8581.9
2014-03-01,A83728634V,8501.3
2014-06-01,A83728634V,8655.5
2014-09-01,A83728634V,8613.9
2014-12-01,A83728634V,8607.8
2015-03-01,A83728634V,8109.4
2015-06-01,A83728634V,8402.8
2015-09-01,A83728634V,8536.6
2015-12-01,A83728634V,7987.5
2016-03-01,A83728634V,8551.9
2016-06-01,A83728634V,8614.6
2016-09-01,A83728634V,7777.2
2016-12-01,A83728634V,8049.5
2017-03-01,A83728634V,8012.7
2017-06-01,A83728634V,8026.1
2017-09-01,A83728634V,8254.7
2017-12-01,A83728634V,7626.6
2018-03-01,A83728634V,7860.9
2018-06-01,A83728634V,7821.9
2018-09-01,A83728634V,7402.4
2018-12-01,A83728634V,8341.7
2019-03-01,A83728634V,8093.9
2019-06-01,A83728634V,8436.1
2019-09-01,A83728634V,8626.3
2019-12-01,A83728634V,7665.4
2020-03-01,A83728634V,7734.0
2020-06-01,A83728634V,8439.2
2020-09-01,A83728634V,7919.6
2020-12-01,A83728634V,9045.8
2021-03-01,A83728634V,8029.0
2021-06-01,A83728634V,8584.0
2021-09-01,A83728634V,8726.5
2021-12-01,A83728634V,8905.2
2011-09-01,A83728639F,6930.0
2011-12-01,A83728639F,7193.2
2012-03-01,A83728639F,7030.4
2012-06-01,A83728639F,7143.9
2012-09-01,A83728639F,6957.2
2012-12-01,A83728639F,7235.7
2013-03-01,A83728639F,6992.2
2013-06-01,A83728639F,7211.3
2013-09-01,A83728639F,7051.5
2013-12-01,A83728639F,7325.8
2014-03-01,A83728639F,7158.8
2014-06-01,A83728639F,7221.1
2014-09-01,A83728639F,7181.5
2014-12-01,A83728639F,7382.2
2015-03-01,A83728639F,7396.5
2015-06-01,A83728639F,7443.5
2015-09-01,A83728639F,7383.8
2015-12-01,A83728639F,7630.1
2016-03-01,A83728639F,7372.0
2016-06-01,A83728639F,7536.9
2016-09-01,A83728639F,7577.3
2016-12-01,A83728639F,7944.1
2017-03-01,A83728639F,7989.1
2017-06-01,A83728639F,8105.9
2017-09-01,A83728639F,8120.8
2017-12-01,A83728639F,8451.1
2018-03-01,A83728639F,8515.7
2018-06-01,A83728639F,8632.1
2018-09-01,A83728639F,8664.7
2018-12-01,A83728639F,8721.5
2019-03-01,A83728639F,8697.3
2019-06-01,A83728639F,8700.0
2019-09-01,A83728639F,8856.4
2019-12-01,A83728639F,9334.1
2020-03-01,A83728639F,9329.1
2020-06-01,A83728639F,9620.1
2020-09-01,A83728639F,9903.3
2020-12-01,A83728639F,10500.2
2021-03-01,A83728639F,11237.0
2021-06-01,A83728639F,12261.1
2021-09-01,A83728639F,12552.9
2021-12-01,A83728639F,13432.2
2011-09-01,A83728644X,233784.2
2011-12-01,A83728644X,232911.9
2012-03-01,A83728644X,234939.6
2012-06-01,A83728644X,235976.8
2012-09-01,A83728644X,233521.9
2012-12-01,A83728644X,237570.3
2013-03-01,A83728644X,239143.7
2013-06-01,A83728644X,240818.2
2013-09-01,A83728644X,243285.8
2013-12-01,A83728644X,249781.4
2014-03-01,A83728644X,251928.0
2014-06-01,A83728644X,254516.1
2014-09-01,A83728644X,257175.3
2014-12-01,A83728644X,262982.9
2015-03-01,A83728644X,266011.0
2015-06-01,A83728644X,273939.0
2015-09-01,A83728644X,278065.4
2015-12-01,A83728644X,277855.8
2016-03-01,A83728644X,276573.4
2016-06-01,A83728644X,280264.4
2016-09-01,A83728644X,283293.1
2016-12-01,A83728644X,293478.4
2017-03-01,A83728644X,299272.5
2017-06-01,A83728644X,305017.3
2017-09-01,A83728644X,305331.6
2017-12-01,A83728644X,311368.8
2018-03-01,A83728644X,312679.9
2018-06-01,A83728644X,310864.0
2018-09-01,A83728644X,309930.0
2018-12-01,A83728644X,308852.2
2019-03-01,A83728644X,303851.9
2019-06-01,A83728644X,307104.4
2019-09-01,A83728644X,318011.3
2019-12-01,A83728644X,323380.9
2020-03-01,A83728644X,328428.1
2020-06-01,A83728644X,328669.3
2020-09-01,A83728644X,338452.0
2020-12-01,A83728644X,356962.2
2021-03-01,A83728644X,371651.6
2021-06-01,A83728644X,389092.0
2021-09-01,A83728644X,417371.3
2021-12-01,A83728644X,440484.6
2011-09-01,A83728606K,1535219.2
2011-12-01,A83728606K,1523085.2
2012-03-01,A83728606K,1559361.3
2012-06-01,A83728606K,1577280.7
2012-09-01,A83728606K,1558673.2
2012-12-01,A83728606K,1613615.6
2013-03-01,A83728606K,1638135.0
2013-06-01,A83728606K,1673048.4
2013-09-01,A83728606K,1718159.4
2013-12-01,A83728606K,1800657.2
2014-03-01,A83728606K,1835872.3
2014-06-01,A83728606K,1895956.9
